source_obj,source_idx,distance_px
#4f5f83,0,50.567
#4f5f83,0,38.601
#4f5f83,0,33.601
#4f5f83,0,29.682
#4f5f83,0,26.401
#4f5f83,0,22.672
#4f5f83,0,25.060
#4f5f83,0,1.000
#4f5f83,0,1.000
#4f5f83,0,9.220
#4f5f83,0,6.083
#4f5f83,0,31.401
#4f5f83,0,39.051
#4f5f83,0,48.508
#4f5f83,0,60.729
#4f5f83,0,73.824
#6a47ae,1,6.403
#6a47ae,1,3.606
#9ec3b5,2,36.715
#9ec3b5,2,3.606
#9ec3b5,2,4.472
#9ec3b5,2,2.236
#9ec3b5,2,3.606
#9ec3b5,2,4.472
#9ec3b5,2,10.000
#9ec3b5,2,23.707
#9ec3b5,2,14.000
#9ec3b5,2,16.553
#9ec3b5,2,5.657
#a57fa3,3,5.657
#a57fa3,3,1.000
#a57fa3,3,1.000
#dcd284,4,3.606
#dcd284,4,5.000
#dcd284,4,2.236
#dcd284,4,5.657

AVG_DISTANCE_PX,18.238
