source_obj,source_idx,distance_px
#4f5f83,0,8.485
#4f5f83,0,10.000
#4f5f83,0,9.899
#4f5f83,0,16.125
#4f5f83,0,14.765
#4f5f83,0,20.616
#4f5f83,0,38.275
#4f5f83,0,11.000
#4f5f83,0,49.396
#4f5f83,0,7.280
#4f5f83,0,9.487
#4f5f83,0,20.616
#4f5f83,0,40.162
#4f5f83,0,43.417
#4f5f83,0,54.818
#4f5f83,0,67.602
#4f5f83,0,77.698
#6a47ae,1,7.000
#6a47ae,1,5.000
#6a47ae,1,10.000
#6a47ae,1,8.485
#9ec3b5,2,88.204
#9ec3b5,2,42.720
#9ec3b5,2,29.530
#9ec3b5,2,3.162
#9ec3b5,2,4.000
#9ec3b5,2,5.000
#9ec3b5,2,5.000
#a57fa3,3,3.162
#a57fa3,3,5.000
#a57fa3,3,11.000
#a57fa3,3,7.280
#a57fa3,3,9.487
#a57fa3,3,22.627

AVG_DISTANCE_PX,22.538
