source_obj,source_idx,distance_px
#4f5f83,0,6.083
#4f5f83,0,7.280
#4f5f83,0,4.243
#4f5f83,0,12.083
#4f5f83,0,10.296
#4f5f83,0,3.606
#4f5f83,0,58.249
#4f5f83,0,17.205
#4f5f83,0,46.239
#4f5f83,0,33.838
#4f5f83,0,7.810
#4f5f83,0,4.123
#4f5f83,0,14.213
#6a47ae,1,2.828
#6a47ae,1,4.243
#6a47ae,1,7.810
#6a47ae,1,4.123
#6a47ae,1,14.213
#9ec3b5,2,10.817
#9ec3b5,2,16.279
#9ec3b5,2,15.652
#9ec3b5,2,6.403
#9ec3b5,2,12.083
#9ec3b5,2,10.296
#9ec3b5,2,2.828
#9ec3b5,2,5.099
#9ec3b5,2,4.243
#9ec3b5,2,4.000
#a57fa3,3,24.187
#a57fa3,3,10.817
#a57fa3,3,14.422
#a57fa3,3,3.606
#dcd284,4,6.403
#dcd284,4,6.403
#dcd284,4,14.213
#dcd284,4,14.142

AVG_DISTANCE_PX,12.233
