source_obj,source_idx,distance_px
#4f5f83,0,71.512
#4f5f83,0,70.937
#4f5f83,0,6.708
#4f5f83,0,6.708
#4f5f83,0,62.434
#4f5f83,0,15.000
#4f5f83,0,50.990
#4f5f83,0,39.825
#4f5f83,0,16.125
#4f5f83,0,35.847
#4f5f83,0,18.385
#4f5f83,0,19.925
#4f5f83,0,21.587
#4f5f83,0,20.396
#4f5f83,0,24.083
#4f5f83,0,28.000
#4f5f83,0,34.000
#4f5f83,0,44.385
#9ec3b5,1,10.296
#9ec3b5,1,24.166
#9ec3b5,1,11.662
#9ec3b5,1,54.120
#9ec3b5,1,39.560
#9ec3b5,1,84.119
#9ec3b5,1,69.080
#9ec3b5,1,17.000
#9ec3b5,1,16.125
#9ec3b5,1,19.235
#9ec3b5,1,20.591
#9ec3b5,1,20.396
#9ec3b5,1,23.324
#9ec3b5,1,26.926
#9ec3b5,1,5.385
#9ec3b5,1,6.403
#9ec3b5,1,7.810
#9ec3b5,1,6.403
#9ec3b5,1,26.077
#a57fa3,2,23.022
#a57fa3,2,10.296
#a57fa3,2,21.378
#a57fa3,2,14.866
#a57fa3,2,6.708
#a57fa3,2,6.708
#dcd284,3,5.385

AVG_DISTANCE_PX,26.452
