source_obj,source_idx,distance_px
#4f5f83,0,29.069
#4f5f83,0,17.029
#4f5f83,0,3.606
#4f5f83,0,2.000
#4f5f83,0,1.000
#4f5f83,0,2.236
#4f5f83,0,1.000
#4f5f83,0,1.414
#4f5f83,0,3.162
#6a47ae,1,1.000
#6a47ae,1,2.236
#6a47ae,1,2.236
#6a47ae,1,1.000
#6a47ae,1,1.000
#9ec3b5,2,2.236
#9ec3b5,2,2.236
#9ec3b5,2,1.000
#9ec3b5,2,2.828
#9ec3b5,2,4.472
#9ec3b5,2,3.606
#9ec3b5,2,2.000
#9ec3b5,2,2.236
#9ec3b5,2,2.236
#a57fa3,3,1.000
#a57fa3,3,2.236
#a57fa3,3,2.236
#a57fa3,3,2.828
#a57fa3,3,1.414
#a57fa3,3,3.162
#dcd284,4,4.123
#dcd284,4,5.099

AVG_DISTANCE_PX,3.643
