source_obj,source_idx,distance_px
#4f5f83,0,5.099
#4f5f83,0,2.236
#4f5f83,0,5.831
#4f5f83,0,2.828
#9ec3b5,1,3.162
#9ec3b5,1,2.828
#9ec3b5,1,10.050
#9ec3b5,1,1.000
#9ec3b5,1,1.414
#9ec3b5,1,2.236
#9ec3b5,1,2.828
#9ec3b5,1,2.236
#9ec3b5,1,2.236
#a57fa3,2,17.029
#a57fa3,2,3.162
#a57fa3,2,2.828
#a57fa3,2,2.236
#a57fa3,2,6.403
#dcd284,3,1.000
#dcd284,3,1.000
#dcd284,3,1.414
#dcd284,3,2.828
#dcd284,3,2.236
#dcd284,3,2.828
#dcd284,3,10.050
#dcd284,3,2.236
#dcd284,3,2.236
#dcd284,3,3.606

AVG_DISTANCE_PX,3.753
