source_obj,source_idx,distance_px
#4f5f83,0,1.000
#4f5f83,0,1.000
#4f5f83,0,2.236
#4f5f83,0,1.000
#4f5f83,0,3.162
#4f5f83,0,3.162
#4f5f83,0,2.236
#4f5f83,0,2.236
#4f5f83,0,1.000
#4f5f83,0,1.414
#4f5f83,0,1.000
#4f5f83,0,2.828
#4f5f83,0,3.162
#4f5f83,0,3.162
#4f5f83,0,12.042
#6a47ae,1,4.472
#6a47ae,1,4.472
#9ec3b5,2,9.220
#9ec3b5,2,12.166
#9ec3b5,2,7.810
#9ec3b5,2,3.162
#9ec3b5,2,3.162
#9ec3b5,2,7.211
#9ec3b5,2,2.236
#9ec3b5,2,2.236
#9ec3b5,2,5.657
#9ec3b5,2,1.414
#a57fa3,3,9.220
#a57fa3,3,14.142
#a57fa3,3,12.166
#a57fa3,3,1.000
#a57fa3,3,2.236
#a57fa3,3,1.000
#a57fa3,3,6.708
#a57fa3,3,1.000
#a57fa3,3,1.000
#a57fa3,3,14.036
#a57fa3,3,22.672
#a57fa3,3,12.530
#a57fa3,3,3.162
#dcd284,4,7.810
#dcd284,4,12.042
#dcd284,4,8.062
#dcd284,4,7.211
#dcd284,4,2.828
#dcd284,4,3.606

AVG_DISTANCE_PX,5.354
