source_obj,source_idx,distance_px
#4f5f83,0,78.160
#4f5f83,0,77.414
#4f5f83,0,1.414
#4f5f83,0,2.000
#4f5f83,0,69.642
#4f5f83,0,7.280
#4f5f83,0,55.444
#4f5f83,0,41.231
#4f5f83,0,30.529
#4f5f83,0,12.166
#4f5f83,0,21.633
#4f5f83,0,15.297
#4f5f83,0,17.464
#4f5f83,0,22.561
#4f5f83,0,26.571
#4f5f83,0,36.674
#4f5f83,0,46.065
#6a47ae,1,3.162
#6a47ae,1,3.162
#6a47ae,1,2.236
#6a47ae,1,3.606
#9ec3b5,2,25.298
#9ec3b5,2,12.042
#9ec3b5,2,1.414
#9ec3b5,2,2.236
#9ec3b5,2,5.099
#9ec3b5,2,12.166
#9ec3b5,2,15.297
#9ec3b5,2,17.464
#9ec3b5,2,22.561
#9ec3b5,2,3.162
#9ec3b5,2,3.162
#9ec3b5,2,3.162
#9ec3b5,2,2.236
#a57fa3,3,12.042
#a57fa3,3,1.414
#a57fa3,3,2.236
#a57fa3,3,1.414
#a57fa3,3,7.280
#a57fa3,3,5.099
#a57fa3,3,2.000
#dcd284,4,3.162
#dcd284,4,4.123
#dcd284,4,27.019

AVG_DISTANCE_PX,17.382
