source_obj,source_idx,distance_px
#4f5f83,0,47.011
#4f5f83,0,38.897
#4f5f83,0,29.732
#4f5f83,0,28.792
#4f5f83,0,24.083
#4f5f83,0,14.422
#4f5f83,0,7.810
#4f5f83,0,4.000
#4f5f83,0,13.928
#4f5f83,0,6.708
#4f5f83,0,2.000
#9ec3b5,1,2.236
#9ec3b5,1,3.000
#9ec3b5,1,2.000
#9ec3b5,1,4.123
#9ec3b5,1,6.708
#9ec3b5,1,4.000
#9ec3b5,1,13.928
#9ec3b5,1,15.033
#9ec3b5,1,45.122
#9ec3b5,1,60.407
#9ec3b5,1,74.108
#9ec3b5,1,90.006
#9ec3b5,1,105.019
#9ec3b5,1,7.000
#9ec3b5,1,7.810
#9ec3b5,1,135.237
#a57fa3,2,41.049
#a57fa3,2,14.422
#a57fa3,2,7.810
#a57fa3,2,6.325
#a57fa3,2,2.236
#a57fa3,2,4.000
#dcd284,3,6.083
#dcd284,3,6.325
#dcd284,3,8.000

AVG_DISTANCE_PX,24.705
