source_obj,source_idx,distance_px
#4f5f83,0,2.000
#4f5f83,0,3.162
#4f5f83,0,2.236
#4f5f83,0,7.280
#4f5f83,0,8.544
#4f5f83,0,9.849
#4f5f83,0,1.414
#4f5f83,0,1.414
#4f5f83,0,8.602
#4f5f83,0,3.162
#4f5f83,0,21.095
#4f5f83,0,5.000
#4f5f83,0,11.000
#4f5f83,0,11.045
#4f5f83,0,10.050
#6a47ae,1,1.000
#6a47ae,1,1.000
#6a47ae,1,1.000
#6a47ae,1,2.000
#6a47ae,1,1.000
#6a47ae,1,2.236
#6a47ae,1,1.414
#6a47ae,1,8.602
#6a47ae,1,1.414
#9ec3b5,2,31.321
#9ec3b5,2,18.601
#9ec3b5,2,9.434
#9ec3b5,2,7.071
#9ec3b5,2,2.000
#9ec3b5,2,8.246
#9ec3b5,2,8.544
#9ec3b5,2,2.000
#9ec3b5,2,1.000
#9ec3b5,2,7.280
#9ec3b5,2,1.000
#9ec3b5,2,1.000
#9ec3b5,2,1.000
#a57fa3,3,18.111
#a57fa3,3,9.434
#a57fa3,3,7.071
#a57fa3,3,8.246
#a57fa3,3,3.162
#a57fa3,3,5.000
#a57fa3,3,11.045
#a57fa3,3,17.205
#a57fa3,3,10.050
#dcd284,4,2.000
#dcd284,4,2.000
#dcd284,4,3.162

AVG_DISTANCE_PX,6.541
