source_obj,source_idx,distance_px
#4f5f83,0,32.140
#4f5f83,0,28.018
#4f5f83,0,25.000
#4f5f83,0,21.095
#4f5f83,0,22.204
#4f5f83,0,19.647
#4f5f83,0,17.720
#4f5f83,0,25.962
#4f5f83,0,29.732
#4f5f83,0,36.125
#4f5f83,0,45.793
#4f5f83,0,12.042
#4f5f83,0,57.940
#4f5f83,0,1.000
#4f5f83,0,3.162
#9ec3b5,1,32.140
#9ec3b5,1,28.018
#9ec3b5,1,25.000
#9ec3b5,1,21.095
#9ec3b5,1,21.095
#9ec3b5,1,19.647
#9ec3b5,1,17.205
#9ec3b5,1,13.601
#9ec3b5,1,134.373
#9ec3b5,1,41.785
#9ec3b5,1,57.009
#9ec3b5,1,16.125
#9ec3b5,1,27.785
#a57fa3,2,1.000
#a57fa3,2,1.000
#a57fa3,2,3.162
#a57fa3,2,12.042
#a57fa3,2,13.601
#a57fa3,2,16.125

AVG_DISTANCE_PX,25.864
