source_obj,source_idx,distance_px
#4f5f83,0,77.162
#4f5f83,0,75.961
#4f5f83,0,69.893
#4f5f83,0,11.402
#4f5f83,0,43.658
#4f5f83,0,34.205
#4f5f83,0,27.295
#4f5f83,0,16.553
#4f5f83,0,18.788
#4f5f83,0,23.087
#4f5f83,0,23.537
#4f5f83,0,29.155
#4f5f83,0,38.013
#4f5f83,0,49.204
#6a47ae,1,3.162
#6a47ae,1,1.000
#9ec3b5,2,13.601
#9ec3b5,2,8.944
#9ec3b5,2,14.318
#9ec3b5,2,16.553
#9ec3b5,2,18.788
#9ec3b5,2,23.537
#9ec3b5,2,25.495
#9ec3b5,2,3.606
#9ec3b5,2,1.000
#9ec3b5,2,5.000
#a57fa3,3,7.000
#a57fa3,3,11.402
#a57fa3,3,8.944
#a57fa3,3,3.606
#a57fa3,3,3.162
#dcd284,4,5.099
#dcd284,4,5.385
#dcd284,4,11.705

AVG_DISTANCE_PX,21.448
