source_obj,source_idx,distance_px
#6a47ae,1,2.828
#6a47ae,1,4.243
#6a47ae,1,4.243
#6a47ae,1,4.243
#6a47ae,1,2.236
#9ec3b5,2,2.000
#9ec3b5,2,1.414
#9ec3b5,2,1.000
#9ec3b5,2,2.236
#9ec3b5,2,2.828
#9ec3b5,2,12.207
#9ec3b5,2,20.100
#9ec3b5,2,2.828
#9ec3b5,2,4.243
#9ec3b5,2,5.000
#9ec3b5,2,4.243
#9ec3b5,2,2.236
#9ec3b5,2,5.831
#9ec3b5,2,5.831
#a57fa3,3,1.414
#a57fa3,3,2.236
#a57fa3,3,1.000
#a57fa3,3,2.828
#dcd284,4,5.000
#dcd284,4,3.606
#dcd284,4,3.162
#dcd284,4,5.831
#dcd284,4,5.657
#dcd284,4,5.099

AVG_DISTANCE_PX,4.332
