source_obj,source_idx,distance_px
#4f5f83,0,44.418
#4f5f83,0,33.971
#4f5f83,0,27.203
#4f5f83,0,15.811
#4f5f83,0,6.000
#4f5f83,0,3.162
#4f5f83,0,8.544
#4f5f83,0,11.180
#4f5f83,0,1.414
#4f5f83,0,3.606
#4f5f83,0,14.422
#4f5f83,0,42.190
#4f5f83,0,46.098
#4f5f83,0,55.462
#4f5f83,0,66.129
#4f5f83,0,76.538
#4f5f83,0,86.400
#6a47ae,1,6.708
#6a47ae,1,6.000
#6a47ae,1,5.099
#6a47ae,1,3.162
#6a47ae,1,8.544
#9ec3b5,2,2.000
#9ec3b5,2,3.162
#9ec3b5,2,7.616
#9ec3b5,2,1.000
#a57fa3,3,1.000
#a57fa3,3,7.211
#a57fa3,3,2.828
#a57fa3,3,15.556
#a57fa3,3,11.045
#a57fa3,3,1.414
#a57fa3,3,3.606
#a57fa3,3,14.422
#dcd284,4,2.828
#dcd284,4,2.000
#dcd284,4,5.385
#dcd284,4,7.211

AVG_DISTANCE_PX,17.378
