source_obj,source_idx,distance_px
#4f5f83,0,1.000
#4f5f83,0,26.077
#4f5f83,0,15.264
#4f5f83,0,37.014
#4f5f83,0,8.944
#4f5f83,0,8.544
#4f5f83,0,9.899
#4f5f83,0,10.630
#4f5f83,0,31.401
#4f5f83,0,34.828
#4f5f83,0,47.381
#4f5f83,0,60.605
#6a47ae,1,7.616
#6a47ae,1,7.280
#6a47ae,1,5.385
#6a47ae,1,4.000
#6a47ae,1,1.000
#6a47ae,1,5.000
#9ec3b5,2,7.211
#9ec3b5,2,7.071
#9ec3b5,2,7.071
#9ec3b5,2,8.944
#9ec3b5,2,8.544
#a57fa3,3,20.248
#a57fa3,3,33.242
#a57fa3,3,9.899
#a57fa3,3,12.042

AVG_DISTANCE_PX,16.153
