source_obj,source_idx,distance_px
#4f5f83,0,73.062
#4f5f83,0,2.828
#4f5f83,0,2.236
#4f5f83,0,3.162
#4f5f83,0,62.968
#4f5f83,0,48.765
#4f5f83,0,3.162
#4f5f83,0,22.472
#4f5f83,0,27.000
#4f5f83,0,35.847
#6a47ae,1,2.236
#6a47ae,1,2.236
#6a47ae,1,2.236
#6a47ae,1,3.162
#6a47ae,1,3.000
#9ec3b5,2,12.083
#9ec3b5,2,9.487
#9ec3b5,2,11.180
#9ec3b5,2,14.318
#9ec3b5,2,8.544
#9ec3b5,2,2.236
#9ec3b5,2,2.828
#9ec3b5,2,17.720
#9ec3b5,2,1.414
#9ec3b5,2,2.236
#9ec3b5,2,1.414
#9ec3b5,2,12.166
#9ec3b5,2,2.236
#9ec3b5,2,3.162
#9ec3b5,2,3.000
#a57fa3,3,12.649
#a57fa3,3,12.083
#a57fa3,3,9.487
#a57fa3,3,11.180
#a57fa3,3,2.828
#a57fa3,3,2.236
#a57fa3,3,3.162
#a57fa3,3,3.162
#dcd284,4,2.236
#dcd284,4,2.236
#dcd284,4,2.828
#dcd284,4,8.544
#dcd284,4,1.414
#dcd284,4,2.236
#dcd284,4,14.318
#dcd284,4,1.414
#dcd284,4,14.318
#dcd284,4,28.443

AVG_DISTANCE_PX,11.108
