source_obj,source_idx,distance_px
#4f5f83,0,61.000
#4f5f83,0,68.884
#4f5f83,0,55.009
#4f5f83,0,39.623
#4f5f83,0,40.608
#4f5f83,0,1.000
#4f5f83,0,3.162
#4f5f83,0,1.414
#4f5f83,0,1.414
#4f5f83,0,1.414
#6a47ae,1,3.000
#6a47ae,1,1.414
#6a47ae,1,2.236
#6a47ae,1,17.692
#6a47ae,1,1.414
#9ec3b5,2,26.926
#9ec3b5,2,13.454
#9ec3b5,2,1.000
#9ec3b5,2,3.162
#9ec3b5,2,3.606
#9ec3b5,2,1.414
#9ec3b5,2,2.236
#9ec3b5,2,2.236
#9ec3b5,2,1.414
#9ec3b5,2,3.162
#9ec3b5,2,2.000
#dcd284,3,3.000
#dcd284,3,3.162
#dcd284,3,2.000
#dcd284,3,2.236
#dcd284,3,2.236
#dcd284,3,3.162
#dcd284,3,1.414
#dcd284,3,2.236
#dcd284,3,1.414

AVG_DISTANCE_PX,10.879
