source_obj,source_idx,distance_px
#4f5f83,0,25.942
#4f5f83,0,16.643
#4f5f83,0,13.601
#4f5f83,0,43.600
#4f5f83,0,37.000
#4f5f83,0,8.602
#4f5f83,0,25.962
#4f5f83,0,21.190
#4f5f83,0,7.810
#4f5f83,0,17.088
#4f5f83,0,5.831
#4f5f83,0,7.616
#4f5f83,0,5.385
#4f5f83,0,2.236
#4f5f83,0,1.000
#4f5f83,0,4.000
#9ec3b5,1,25.318
#9ec3b5,1,24.187
#9ec3b5,1,16.643
#9ec3b5,1,13.601
#9ec3b5,1,8.602
#9ec3b5,1,7.810
#9ec3b5,1,5.831
#9ec3b5,1,5.385
#9ec3b5,1,4.000
#9ec3b5,1,12.369
#9ec3b5,1,24.331
#9ec3b5,1,37.483
#9ec3b5,1,1.000
#9ec3b5,1,1.414
#9ec3b5,1,1.414
#9ec3b5,1,1.414
#9ec3b5,1,4.243
#a57fa3,2,21.190
#a57fa3,2,7.616
#a57fa3,2,27.459
#a57fa3,2,2.236
#a57fa3,2,40.162
#a57fa3,2,1.000
#a57fa3,2,12.369
#a57fa3,2,18.385
#dcd284,3,1.000
#dcd284,3,1.414
#dcd284,3,1.414
#dcd284,3,1.414
#dcd284,3,4.243

AVG_DISTANCE_PX,12.575
