source_obj,source_idx,distance_px
#4f5f83,0,32.573
#4f5f83,0,26.926
#4f5f83,0,23.259
#4f5f83,0,19.235
#4f5f83,0,19.723
#4f5f83,0,15.811
#4f5f83,0,56.569
#4f5f83,0,46.228
#4f5f83,0,28.284
#4f5f83,0,33.601
#4f5f83,0,15.264
#4f5f83,0,7.280
#4f5f83,0,12.806
#4f5f83,0,7.211
#9ec3b5,1,30.414
#9ec3b5,1,30.265
#9ec3b5,1,26.476
#9ec3b5,1,21.587
#9ec3b5,1,19.235
#9ec3b5,1,18.682
#9ec3b5,1,15.811
#9ec3b5,1,15.264
#9ec3b5,1,12.806
#9ec3b5,1,12.042
#9ec3b5,1,36.056
#9ec3b5,1,50.636
#9ec3b5,1,79.006
#9ec3b5,1,108.559
#9ec3b5,1,138.311
#a57fa3,2,7.280
#a57fa3,2,8.544
#a57fa3,2,17.029
#a57fa3,2,7.211
#a57fa3,2,12.042
#a57fa3,2,25.000

AVG_DISTANCE_PX,29.629
