source_obj,source_idx,distance_px
#4f5f83,0,73.736
#4f5f83,0,73.164
#4f5f83,0,9.434
#4f5f83,0,7.211
#4f5f83,0,65.192
#4f5f83,0,16.643
#4f5f83,0,54.589
#4f5f83,0,44.598
#4f5f83,0,14.318
#4f5f83,0,38.419
#4f5f83,0,17.117
#4f5f83,0,18.028
#4f5f83,0,21.000
#4f5f83,0,22.091
#4f5f83,0,25.318
#4f5f83,0,31.623
#4f5f83,0,37.643
#9ec3b5,1,36.401
#9ec3b5,1,14.318
#9ec3b5,1,17.117
#9ec3b5,1,18.028
#9ec3b5,1,21.000
#9ec3b5,1,22.091
#9ec3b5,1,25.318
#9ec3b5,1,32.249
#9ec3b5,1,37.947
#9ec3b5,1,22.825
#9ec3b5,1,8.062
#9ec3b5,1,23.087
#a57fa3,2,12.042
#a57fa3,2,5.385
#a57fa3,2,9.434
#a57fa3,2,11.402
#a57fa3,2,7.211
#dcd284,3,4.000
#dcd284,3,8.062

AVG_DISTANCE_PX,25.170
