source_obj,source_idx,distance_px
#4f5f83,0,21.024
#4f5f83,0,3.606
#4f5f83,0,20.248
#4f5f83,0,23.537
#4f5f83,0,17.029
#4f5f83,0,24.413
#4f5f83,0,37.537
#4f5f83,0,16.125
#4f5f83,0,60.308
#4f5f83,0,51.400
#4f5f83,0,21.471
#4f5f83,0,25.942
#4f5f83,0,36.222
#6a47ae,1,4.472
#6a47ae,1,4.472
#6a47ae,1,2.236
#6a47ae,1,3.162
#6a47ae,1,4.243
#9ec3b5,2,9.849
#9ec3b5,2,13.416
#9ec3b5,2,15.652
#9ec3b5,2,3.000
#9ec3b5,2,21.024
#9ec3b5,2,1.414
#9ec3b5,2,1.414
#9ec3b5,2,20.248
#9ec3b5,2,2.236
#9ec3b5,2,1.414
#9ec3b5,2,4.000
#9ec3b5,2,2.236
#a57fa3,3,9.849
#a57fa3,3,13.416
#a57fa3,3,17.029
#a57fa3,3,3.606
#dcd284,4,1.414
#dcd284,4,1.414
#dcd284,4,2.236
#dcd284,4,1.414

AVG_DISTANCE_PX,13.782
