source_obj,source_idx,distance_px
#4f5f83,0,85.988
#4f5f83,0,5.000
#4f5f83,0,2.236
#4f5f83,0,2.828
#9ec3b5,1,1.000
#9ec3b5,1,1.000
#9ec3b5,1,1.000
#9ec3b5,1,6.000
#9ec3b5,1,1.000
#9ec3b5,1,5.000
#9ec3b5,1,1.000
#9ec3b5,1,5.000
#9ec3b5,1,1.000
#9ec3b5,1,5.000
#9ec3b5,1,15.232
#9ec3b5,1,7.280
#9ec3b5,1,2.236
#9ec3b5,1,5.385
#9ec3b5,1,2.828
#9ec3b5,1,6.708
#9ec3b5,1,2.236
#a57fa3,2,1.000
#a57fa3,2,1.000
#a57fa3,2,1.000
#a57fa3,2,1.000
#a57fa3,2,1.000
#a57fa3,2,5.000
#a57fa3,2,1.000
#a57fa3,2,5.000
#a57fa3,2,2.236
#a57fa3,2,4.000
#a57fa3,2,1.000
#a57fa3,2,7.810
#dcd284,3,2.236
#dcd284,3,5.385
#dcd284,3,7.280
#dcd284,3,5.385
#dcd284,3,15.232
#dcd284,3,2.828
#dcd284,3,1.000
#dcd284,3,7.071

AVG_DISTANCE_PX,5.913
