source_obj,source_idx,distance_px
#4f5f83,0,4.123
#4f5f83,0,5.385
#4f5f83,0,2.236
#4f5f83,0,19.235
#4f5f83,0,16.492
#4f5f83,0,1.000
#4f5f83,0,20.396
#4f5f83,0,5.000
#4f5f83,0,11.402
#4f5f83,0,18.439
#4f5f83,0,57.567
#4f5f83,0,12.806
#4f5f83,0,46.530
#4f5f83,0,14.422
#4f5f83,0,20.100
#4f5f83,0,32.696
#6a47ae,1,1.000
#6a47ae,1,1.000
#6a47ae,1,1.000
#6a47ae,1,1.000
#6a47ae,1,1.000
#6a47ae,1,12.806
#6a47ae,1,1.414
#6a47ae,1,14.422
#9ec3b5,2,8.062
#9ec3b5,2,20.100
#9ec3b5,2,14.142
#9ec3b5,2,6.403
#9ec3b5,2,17.720
#9ec3b5,2,6.403
#9ec3b5,2,16.492
#9ec3b5,2,1.000
#9ec3b5,2,1.000
#9ec3b5,2,1.000
#9ec3b5,2,1.000
#9ec3b5,2,1.414
#a57fa3,3,8.062
#a57fa3,3,14.142
#a57fa3,3,2.236
#a57fa3,3,1.000
#a57fa3,3,11.402
#a57fa3,3,5.000
#dcd284,4,6.403
#dcd284,4,6.708
#dcd284,4,16.279
#dcd284,4,13.000

AVG_DISTANCE_PX,10.879
