source_obj,source_idx,distance_px
#4f5f83,0,78.026
#4f5f83,0,63.127
#4f5f83,0,18.682
#4f5f83,0,7.616
#4f5f83,0,3.606
#4f5f83,0,20.396
#4f5f83,0,36.222
#6a47ae,1,2.236
#6a47ae,1,2.828
#6a47ae,1,2.000
#6a47ae,1,4.243
#6a47ae,1,3.000
#6a47ae,1,3.162
#6a47ae,1,9.434
#9ec3b5,2,7.616
#9ec3b5,2,14.318
#9ec3b5,2,10.000
#9ec3b5,2,9.220
#9ec3b5,2,10.000
#9ec3b5,2,7.810
#9ec3b5,2,5.000
#9ec3b5,2,2.236
#9ec3b5,2,7.810
#9ec3b5,2,3.162
#9ec3b5,2,3.606
#a57fa3,3,3.162
#a57fa3,3,3.162
#a57fa3,3,2.000
#dcd284,4,9.220
#dcd284,4,7.810
#dcd284,4,5.000
#dcd284,4,4.123
#dcd284,4,9.220
#dcd284,4,10.000
#dcd284,4,2.236
#dcd284,4,14.318
#dcd284,4,2.236
#dcd284,4,3.162

AVG_DISTANCE_PX,10.816
