source_obj,source_idx,distance_px
#4f5f83,0,8.944
#4f5f83,0,9.487
#4f5f83,0,11.180
#4f5f83,0,19.235
#4f5f83,0,21.932
#4f5f83,0,40.817
#4f5f83,0,74.706
#4f5f83,0,51.624
#4f5f83,0,35.511
#4f5f83,0,22.847
#4f5f83,0,26.926
#4f5f83,0,26.926
#4f5f83,0,31.953
#4f5f83,0,38.949
#4f5f83,0,49.649
#9ec3b5,1,112.294
#9ec3b5,1,96.747
#9ec3b5,1,82.298
#9ec3b5,1,68.029
#9ec3b5,1,40.608
#9ec3b5,1,25.179
#9ec3b5,1,8.246
#9ec3b5,1,16.971
#9ec3b5,1,19.235
#9ec3b5,1,21.932
#9ec3b5,1,22.847
#9ec3b5,1,25.495
#9ec3b5,1,6.083
#9ec3b5,1,5.099
#9ec3b5,1,5.000
#9ec3b5,1,26.926
#9ec3b5,1,18.028
#9ec3b5,1,31.016
#9ec3b5,1,30.265
#a57fa3,2,20.248
#a57fa3,2,11.180
#a57fa3,2,8.246
#a57fa3,2,8.944
#a57fa3,2,21.095

AVG_DISTANCE_PX,30.838
