source_obj,source_idx,distance_px
#4f5f83,0,3.162
#4f5f83,0,4.123
#4f5f83,0,3.000
#4f5f83,0,3.162
#4f5f83,0,6.325
#4f5f83,0,8.544
#6a47ae,1,1.000
#6a47ae,1,3.000
#6a47ae,1,3.162
#6a47ae,1,1.000
#6a47ae,1,1.000
#9ec3b5,2,3.162
#9ec3b5,2,3.000
#9ec3b5,2,1.000
#9ec3b5,2,3.000
#9ec3b5,2,10.440
#9ec3b5,2,2.828
#9ec3b5,2,3.162
#9ec3b5,2,3.606
#9ec3b5,2,3.606
#dcd284,3,3.162
#dcd284,3,3.162
#dcd284,3,2.828
#dcd284,3,1.000
#dcd284,3,3.162
#dcd284,3,1.000
#dcd284,3,3.606
#dcd284,3,10.440
#dcd284,3,8.544

AVG_DISTANCE_PX,3.731
