source_obj,source_idx,distance_px
#4f5f83,0,3.000
#4f5f83,0,3.606
#4f5f83,0,8.485
#6a47ae,1,1.000
#6a47ae,1,5.000
#9ec3b5,2,1.000
#9ec3b5,2,2.236
#9ec3b5,2,1.000
#9ec3b5,2,2.236
#9ec3b5,2,8.000
#9ec3b5,2,3.000
#9ec3b5,2,1.000
#9ec3b5,2,4.000
#9ec3b5,2,30.887
#9ec3b5,2,45.804
#9ec3b5,2,8.485
#9ec3b5,2,1.000
#9ec3b5,2,2.000
#9ec3b5,2,3.000
#9ec3b5,2,2.000
#9ec3b5,2,4.000
#9ec3b5,2,3.000
#9ec3b5,2,2.236
#9ec3b5,2,2.000
#9ec3b5,2,2.236
#9ec3b5,2,2.000
#9ec3b5,2,2.000
#9ec3b5,2,2.000
#9ec3b5,2,2.000
#a57fa3,3,1.000
#a57fa3,3,1.000
#a57fa3,3,2.236
#a57fa3,3,1.000
#dcd284,4,3.162
#dcd284,4,6.403
#dcd284,4,14.765
#dcd284,4,15.556
#dcd284,4,27.659
#dcd284,4,40.311
#dcd284,4,40.497
#dcd284,4,32.558
#dcd284,4,2.000
#dcd284,4,24.759
#dcd284,4,17.029
#dcd284,4,9.487
#dcd284,4,3.000
#dcd284,4,2.000
#dcd284,4,3.000
#dcd284,4,2.236
#dcd284,4,2.000
#dcd284,4,2.000
#dcd284,4,2.236
#dcd284,4,2.000
#dcd284,4,2.000
#dcd284,4,2.000

AVG_DISTANCE_PX,7.638
