source_obj,source_idx,distance_px
#4f5f83,0,67.602
#4f5f83,0,65.146
#4f5f83,0,54.037
#4f5f83,0,41.195
#4f5f83,0,7.000
#4f5f83,0,31.305
#4f5f83,0,5.657
#4f5f83,0,16.763
#4f5f83,0,32.202
#4f5f83,0,47.074
#6a47ae,1,1.414
#6a47ae,1,8.544
#9ec3b5,2,2.000
#9ec3b5,2,10.000
#9ec3b5,2,54.818
#9ec3b5,2,2.236
#9ec3b5,2,2.236
#9ec3b5,2,5.099
#9ec3b5,2,5.831
#9ec3b5,2,4.472
#9ec3b5,2,5.385
#9ec3b5,2,5.657
#9ec3b5,2,1.414
#9ec3b5,2,5.385
#9ec3b5,2,1.414
#9ec3b5,2,1.000
#9ec3b5,2,1.000
#9ec3b5,2,1.000
#9ec3b5,2,1.000
#9ec3b5,2,1.000
#a57fa3,3,10.000
#a57fa3,3,2.000
#a57fa3,3,2.236
#a57fa3,3,2.236
#a57fa3,3,5.831
#dcd284,4,1.414
#dcd284,4,3.000
#dcd284,4,1.000
#dcd284,4,1.000
#dcd284,4,1.000
#dcd284,4,1.000
#dcd284,4,10.198
#dcd284,4,1.000

AVG_DISTANCE_PX,12.344
