source_obj,source_idx,distance_px
#4f5f83,0,54.129
#4f5f83,0,45.618
#4f5f83,0,36.688
#4f5f83,0,29.732
#4f5f83,0,29.411
#4f5f83,0,23.000
#4f5f83,0,19.105
#4f5f83,0,15.524
#4f5f83,0,4.472
#4f5f83,0,13.454
#4f5f83,0,12.728
#4f5f83,0,11.314
#4f5f83,0,6.325
#4f5f83,0,9.220
#4f5f83,0,6.403
#9ec3b5,1,20.518
#9ec3b5,1,20.616
#9ec3b5,1,16.279
#9ec3b5,1,13.454
#9ec3b5,1,12.728
#9ec3b5,1,11.314
#9ec3b5,1,9.220
#9ec3b5,1,6.403
#9ec3b5,1,17.493
#9ec3b5,1,30.806
#9ec3b5,1,60.008
#9ec3b5,1,75.027
#9ec3b5,1,2.236
#9ec3b5,1,1.414
#9ec3b5,1,9.000
#a57fa3,2,18.028
#a57fa3,2,4.472
#a57fa3,2,6.325
#a57fa3,2,6.325
#dcd284,3,2.236
#dcd284,3,1.414
#dcd284,3,2.236

AVG_DISTANCE_PX,17.964
