source_obj,source_idx,distance_px
#4f5f83,0,37.483
#4f5f83,0,32.696
#4f5f83,0,24.698
#4f5f83,0,8.602
#4f5f83,0,7.000
#4f5f83,0,7.000
#9ec3b5,1,6.325
#9ec3b5,1,5.385
#9ec3b5,1,7.000
#9ec3b5,1,7.000
#9ec3b5,1,4.123
#9ec3b5,1,15.811
#9ec3b5,1,18.028
#9ec3b5,1,75.425
#9ec3b5,1,3.162
#9ec3b5,1,2.236
#9ec3b5,1,2.236
#9ec3b5,1,2.236
#9ec3b5,1,1.414
#9ec3b5,1,8.544
#a57fa3,2,31.145
#a57fa3,2,20.248
#a57fa3,2,8.602
#a57fa3,2,7.000
#a57fa3,2,5.385
#dcd284,3,3.162
#dcd284,3,2.236
#dcd284,3,2.236
#dcd284,3,2.236
#dcd284,3,1.414
#dcd284,3,8.544

AVG_DISTANCE_PX,11.891
