source_obj,source_idx,distance_px
#4f5f83,0,75.690
#4f5f83,0,62.290
#4f5f83,0,2.236
#4f5f83,0,2.236
#6a47ae,1,3.162
#6a47ae,1,5.385
#6a47ae,1,5.000
#6a47ae,1,3.162
#6a47ae,1,5.000
#6a47ae,1,6.000
#9ec3b5,2,4.123
#9ec3b5,2,12.806
#9ec3b5,2,9.220
#9ec3b5,2,11.314
#9ec3b5,2,7.616
#9ec3b5,2,8.246
#9ec3b5,2,5.000
#9ec3b5,2,3.162
#9ec3b5,2,3.162
#a57fa3,3,32.140
#a57fa3,3,2.236
#a57fa3,3,5.385
#a57fa3,3,2.236
#a57fa3,3,6.000
#dcd284,4,6.000
#dcd284,4,7.616
#dcd284,4,9.220
#dcd284,4,11.314
#dcd284,4,12.042
#dcd284,4,5.385

AVG_DISTANCE_PX,11.146
