source_obj,source_idx,distance_px
#4f5f83,0,8.246
#4f5f83,0,22.091
#4f5f83,0,25.179
#4f5f83,0,15.811
#4f5f83,0,15.524
#4f5f83,0,15.556
#4f5f83,0,15.811
#4f5f83,0,24.597
#4f5f83,0,25.080
#4f5f83,0,29.069
#4f5f83,0,32.062
#4f5f83,0,35.014
#4f5f83,0,47.297
#4f5f83,0,59.615
#4f5f83,0,66.129
#9ec3b5,2,76.485
#9ec3b5,2,45.804
#9ec3b5,2,30.887
#9ec3b5,2,2.236
#9ec3b5,2,17.263
#9ec3b5,2,2.236
#9ec3b5,2,9.220
#9ec3b5,2,1.414
#9ec3b5,2,15.133
#9ec3b5,2,2.000
#9ec3b5,2,21.213
#9ec3b5,2,22.627
#9ec3b5,2,10.050
#a57fa3,3,32.249
#a57fa3,3,17.263
#a57fa3,3,9.220
#a57fa3,3,15.133
#dcd284,4,2.236
#dcd284,4,2.236
#dcd284,4,1.414
#dcd284,4,2.000
#dcd284,4,10.050

AVG_DISTANCE_PX,21.228
