source_obj,source_idx,distance_px
#4f5f83,0,89.844
#4f5f83,0,7.280
#4f5f83,0,104.005
#6a47ae,1,1.414
#6a47ae,1,2.000
#6a47ae,1,9.220
#9ec3b5,2,7.071
#9ec3b5,2,2.236
#9ec3b5,2,3.162
#9ec3b5,2,19.235
#9ec3b5,2,8.062
#9ec3b5,2,9.434
#9ec3b5,2,7.071
#9ec3b5,2,3.162
#9ec3b5,2,3.162
#9ec3b5,2,1.000
#a57fa3,3,6.083
#a57fa3,3,5.000
#a57fa3,3,2.236
#a57fa3,3,3.162
#a57fa3,3,1.414
#dcd284,4,3.162
#dcd284,4,7.071
#dcd284,4,4.472
#dcd284,4,8.062
#dcd284,4,3.162
#dcd284,4,9.434
#dcd284,4,1.000
#dcd284,4,25.020

AVG_DISTANCE_PX,12.298
