source_obj,source_idx,distance_px
#4f5f83,0,43.081
#4f5f83,0,33.422
#4f5f83,0,28.018
#4f5f83,0,21.471
#4f5f83,0,10.000
#4f5f83,0,11.045
#4f5f83,0,7.071
#4f5f83,0,51.478
#4f5f83,0,63.008
#4f5f83,0,76.792
#4f5f83,0,86.128
#6a47ae,1,3.606
#6a47ae,1,2.236
#6a47ae,1,3.162
#6a47ae,1,10.000
#6a47ae,1,2.000
#6a47ae,1,8.944
#9ec3b5,2,1.000
#9ec3b5,2,2.828
#9ec3b5,2,5.000
#9ec3b5,2,2.236
#9ec3b5,2,8.944
#9ec3b5,2,2.000
#9ec3b5,2,3.162
#9ec3b5,2,7.211
#a57fa3,3,4.000
#a57fa3,3,3.162
#a57fa3,3,6.325
#a57fa3,3,7.211
#a57fa3,3,6.000
#dcd284,4,1.000
#dcd284,4,2.236
#dcd284,4,2.828
#dcd284,4,5.000

AVG_DISTANCE_PX,15.635
