source_obj,source_idx,distance_px
#4f5f83,0,47.539
#4f5f83,0,33.106
#4f5f83,0,29.206
#4f5f83,0,25.000
#4f5f83,0,20.000
#4f5f83,0,19.849
#4f5f83,0,18.385
#4f5f83,0,16.279
#4f5f83,0,14.866
#4f5f83,0,5.000
#4f5f83,0,32.985
#4f5f83,0,8.944
#4f5f83,0,36.401
#4f5f83,0,42.190
#4f5f83,0,54.406
#4f5f83,0,63.789
#9ec3b5,1,35.000
#9ec3b5,1,5.099
#9ec3b5,1,1.000
#9ec3b5,1,1.000
#9ec3b5,1,2.236
#9ec3b5,1,29.206
#9ec3b5,1,122.201
#9ec3b5,1,25.000
#9ec3b5,1,107.075
#9ec3b5,1,20.000
#9ec3b5,1,91.269
#9ec3b5,1,19.849
#9ec3b5,1,76.538
#9ec3b5,1,18.385
#9ec3b5,1,46.615
#9ec3b5,1,16.279
#9ec3b5,1,31.765
#9ec3b5,1,14.866
#9ec3b5,1,17.263
#9ec3b5,1,12.207
#a57fa3,2,12.207
#a57fa3,2,13.601
#a57fa3,2,15.000
#a57fa3,2,5.000
#a57fa3,2,26.926
#a57fa3,2,8.944
#a57fa3,2,23.000
#dcd284,3,5.099
#dcd284,3,1.000
#dcd284,3,1.000
#dcd284,3,2.236
#dcd284,3,2.236

AVG_DISTANCE_PX,26.605
