source_obj,source_idx,distance_px
#4f5f83,0,71.449
#4f5f83,0,72.443
#4f5f83,0,63.198
#4f5f83,0,52.887
#4f5f83,0,43.909
#4f5f83,0,1.414
#4f5f83,0,37.590
#4f5f83,0,3.606
#4f5f83,0,7.810
#4f5f83,0,9.899
#4f5f83,0,11.402
#4f5f83,0,12.806
#4f5f83,0,14.213
#4f5f83,0,18.028
#4f5f83,0,24.021
#4f5f83,0,36.401
#9ec3b5,1,2.000
#9ec3b5,1,1.414
#9ec3b5,1,12.042
#9ec3b5,1,7.810
#9ec3b5,1,9.899
#9ec3b5,1,11.402
#9ec3b5,1,12.806
#9ec3b5,1,14.213
#9ec3b5,1,18.028
#9ec3b5,1,3.000
#9ec3b5,1,2.236
#9ec3b5,1,1.414
#9ec3b5,1,1.000
#9ec3b5,1,2.236
#a57fa3,2,31.064
#a57fa3,2,2.000
#a57fa3,2,1.414
#a57fa3,2,1.414
#a57fa3,2,3.606
#dcd284,3,2.236
#dcd284,3,1.414
#dcd284,3,1.000
#dcd284,3,2.236

AVG_DISTANCE_PX,16.076
