source_obj,source_idx,distance_px
#4f5f83,0,30.067
#4f5f83,0,27.166
#4f5f83,0,22.561
#4f5f83,0,20.881
#4f5f83,0,7.280
#4f5f83,0,5.000
#4f5f83,0,1.000
#4f5f83,0,6.083
#4f5f83,0,7.211
#4f5f83,0,6.083
#4f5f83,0,17.804
#4f5f83,0,4.472
#4f5f83,0,30.083
#4f5f83,0,14.765
#4f5f83,0,29.155
#4f5f83,0,57.035
#4f5f83,0,44.045
#4f5f83,0,60.299
#9ec3b5,1,33.106
#9ec3b5,1,28.636
#9ec3b5,1,23.707
#9ec3b5,1,22.361
#9ec3b5,1,20.125
#9ec3b5,1,10.000
#9ec3b5,1,1.000
#9ec3b5,1,1.414
#9ec3b5,1,2.236
#9ec3b5,1,3.162
#9ec3b5,1,3.162
#a57fa3,2,1.000
#a57fa3,2,10.000
#a57fa3,2,4.472
#a57fa3,2,3.162
#a57fa3,2,30.887
#a57fa3,2,45.541
#dcd284,3,1.000
#dcd284,3,1.000
#dcd284,3,1.414
#dcd284,3,2.236
#dcd284,3,3.162

AVG_DISTANCE_PX,16.094
