source_obj,source_idx,distance_px
#4f5f83,0,18.682
#4f5f83,0,21.840
#4f5f83,0,15.033
#4f5f83,0,5.831
#4f5f83,0,9.487
#4f5f83,0,8.544
#4f5f83,0,19.209
#4f5f83,0,18.358
#4f5f83,0,21.024
#4f5f83,0,24.187
#4f5f83,0,32.016
#4f5f83,0,43.417
#4f5f83,0,50.249
#6a47ae,1,5.385
#6a47ae,1,3.606
#6a47ae,1,9.487
#6a47ae,1,4.243
#6a47ae,1,8.544
#9ec3b5,2,10.770
#9ec3b5,2,22.825
#9ec3b5,2,3.606
#9ec3b5,2,13.038
#9ec3b5,2,3.606
#9ec3b5,2,9.849
#9ec3b5,2,2.236
#9ec3b5,2,17.088
#9ec3b5,2,18.682
#9ec3b5,2,1.000
#9ec3b5,2,8.246
#9ec3b5,2,4.123
#9ec3b5,2,3.606
#a57fa3,3,14.142
#a57fa3,3,9.849
#a57fa3,3,15.620
#a57fa3,3,5.657
#a57fa3,3,26.926
#a57fa3,3,19.209
#dcd284,4,3.606
#dcd284,4,2.236
#dcd284,4,1.000

AVG_DISTANCE_PX,13.402
