source_obj,source_idx,distance_px
#4f5f83,0,21.633
#4f5f83,0,9.055
#4f5f83,0,1.000
#4f5f83,0,1.000
#4f5f83,0,1.414
#4f5f83,0,2.828
#9ec3b5,1,1.000
#9ec3b5,1,1.000
#9ec3b5,1,1.414
#9ec3b5,1,2.828
#9ec3b5,1,6.083
#9ec3b5,1,7.616
#9ec3b5,1,10.296
#9ec3b5,1,1.414
#9ec3b5,1,6.000
#9ec3b5,1,2.236
#9ec3b5,1,3.162
#a57fa3,2,7.280
#a57fa3,2,7.616
#a57fa3,2,10.296
#dcd284,3,4.472
#dcd284,3,11.000
#dcd284,3,2.236
#dcd284,3,11.045
#dcd284,3,2.236
#dcd284,3,1.414
#dcd284,3,12.166
#dcd284,3,12.369
#dcd284,3,14.560
#dcd284,3,13.928
#dcd284,3,16.155
#dcd284,3,2.236
#dcd284,3,16.553
#dcd284,3,8.062
#dcd284,3,7.280
#dcd284,3,3.162

AVG_DISTANCE_PX,6.779
