level,theta,phi,obj_id,filename,occlusion_pct,view_avg_pct,view_std_pct
object,0,280,4,theta000_phi280_obj004_color.png,96.955387,39.391077,48.253626
object,0,280,5,theta000_phi280_obj005_color.png,0.0,39.391077,48.253626
object,0,300,1,theta000_phi300_obj001_color.png,0.0,39.38844,48.25048
object,0,300,2,theta000_phi300_obj002_color.png,100.0,39.38844,48.25048
object,0,300,3,theta000_phi300_obj003_color.png,0.0,39.38844,48.25048
object,0,300,4,theta000_phi300_obj004_color.png,96.9422,39.38844,48.25048
object,0,300,5,theta000_phi300_obj005_color.png,0.0,39.38844,48.25048
object,0,320,1,theta000_phi320_obj001_color.png,0.0,39.37632,48.236027
object,0,320,2,theta000_phi320_obj002_color.png,100.0,39.37632,48.236027
object,0,320,3,theta000_phi320_obj003_color.png,0.0,39.37632,48.236027
object,0,320,4,theta000_phi320_obj004_color.png,96.8816,39.37632,48.236027
object,0,320,5,theta000_phi320_obj005_color.png,0.0,39.37632,48.236027
object,0,340,1,theta000_phi340_obj001_color.png,0.0,39.38882,48.250933
object,0,340,2,theta000_phi340_obj002_color.png,100.0,39.38882,48.250933
object,0,340,3,theta000_phi340_obj003_color.png,0.0,39.38882,48.250933
object,0,340,4,theta000_phi340_obj004_color.png,96.944099,39.38882,48.250933
object,0,340,5,theta000_phi340_obj005_color.png,0.0,39.38882,48.250933
object,10,0,1,theta010_phi000_obj001_color.png,0.0,38.158402,46.665307
object,10,0,2,theta010_phi000_obj002_color.png,100.0,38.158402,46.665307
object,10,0,3,theta010_phi000_obj003_color.png,0.412797,38.158402,46.665307
object,10,0,4,theta010_phi000_obj004_color.png,90.379213,38.158402,46.665307
object,10,0,5,theta010_phi000_obj005_color.png,0.0,38.158402,46.665307
object,10,20,1,theta010_phi020_obj001_color.png,0.0,37.740553,46.320797
object,10,20,2,theta010_phi020_obj002_color.png,100.0,37.740553,46.320797
object,10,20,3,theta010_phi020_obj003_color.png,0.103573,37.740553,46.320797
object,10,20,4,theta010_phi020_obj004_color.png,88.599194,37.740553,46.320797
object,10,20,5,theta010_phi020_obj005_color.png,0.0,37.740553,46.320797
object,10,40,1,theta010_phi040_obj001_color.png,0.0,37.610352,46.217788
object,10,40,2,theta010_phi040_obj002_color.png,100.0,37.610352,46.217788
object,10,40,3,theta010_phi040_obj003_color.png,0.0,37.610352,46.217788
object,10,40,4,theta010_phi040_obj004_color.png,88.05176,37.610352,46.217788
object,10,40,5,theta010_phi040_obj005_color.png,0.0,37.610352,46.217788
object,10,60,1,theta010_phi060_obj001_color.png,0.0,37.710963,46.3279
object,10,60,2,theta010_phi060_obj002_color.png,100.0,37.710963,46.3279
object,10,60,3,theta010_phi060_obj003_color.png,0.0,37.710963,46.3279
object,10,60,4,theta010_phi060_obj004_color.png,88.554813,37.710963,46.3279
object,10,60,5,theta010_phi060_obj005_color.png,0.0,37.710963,46.3279
object,10,80,1,theta010_phi080_obj001_color.png,0.0,38.011933,46.660922
object,10,80,2,theta010_phi080_obj002_color.png,100.0,38.011933,46.660922
object,10,80,3,theta010_phi080_obj003_color.png,0.0,38.011933,46.660922
object,10,80,4,theta010_phi080_obj004_color.png,90.059667,38.011933,46.660922
object,10,80,5,theta010_phi080_obj005_color.png,0.0,38.011933,46.660922
object,10,100,1,theta010_phi100_obj001_color.png,0.0,38.49714,47.209015
object,10,100,2,theta010_phi100_obj002_color.png,100.0,38.49714,47.209015
object,10,100,3,theta010_phi100_obj003_color.png,0.0,38.49714,47.209015
object,10,100,4,theta010_phi100_obj004_color.png,92.485699,38.49714,47.209015
object,10,100,5,theta010_phi100_obj005_color.png,0.0,38.49714,47.209015
object,10,120,1,theta010_phi120_obj001_color.png,0.0,39.042976,47.840195
object,10,120,2,theta010_phi120_obj002_color.png,99.927615,39.042976,47.840195
object,10,120,3,theta010_phi120_obj003_color.png,0.0,39.042976,47.840195
object,10,120,4,theta010_phi120_obj004_color.png,95.287265,39.042976,47.840195
object,10,120,5,theta010_phi120_obj005_color.png,0.0,39.042976,47.840195
object,10,140,1,theta010_phi140_obj001_color.png,0.0,39.615727,48.522405
object,10,140,2,theta010_phi140_obj002_color.png,99.926767,39.615727,48.522405
object,10,140,3,theta010_phi140_obj003_color.png,0.0,39.615727,48.522405
object,10,140,4,theta010_phi140_obj004_color.png,98.151868,39.615727,48.522405
object,10,140,5,theta010_phi140_obj005_color.png,0.0,39.615727,48.522405
object,10,160,1,theta010_phi160_obj001_color.png,0.0,40.0,48.989795
object,10,160,2,theta010_phi160_obj002_color.png,100.0,40.0,48.989795
object,10,160,3,theta010_phi160_obj003_color.png,0.0,40.0,48.989795
object,10,160,4,theta010_phi160_obj004_color.png,100.0,40.0,48.989795
object,10,160,5,theta010_phi160_obj005_color.png,0.0,40.0,48.989795
object,10,180,1,theta010_phi180_obj001_color.png,0.281162,40.056232,48.943989
object,10,180,2,theta010_phi180_obj002_color.png,100.0,40.056232,48.943989
object,10,180,3,theta010_phi180_obj003_color.png,0.0,40.056232,48.943989
object,10,180,4,theta010_phi180_obj004_color.png,100.0,40.056232,48.943989
object,10,180,5,theta010_phi180_obj005_color.png,0.0,40.056232,48.943989
object,10,200,1,theta010_phi200_obj001_color.png,0.611731,40.117098,48.883982
object,10,200,2,theta010_phi200_obj002_color.png,100.0,40.117098,48.883982
object,10,200,3,theta010_phi200_obj003_color.png,0.0,40.117098,48.883982
object,10,200,4,theta010_phi200_obj004_color.png,99.973757,40.117098,48.883982
object,10,200,5,theta010_phi200_obj005_color.png,0.0,40.117098,48.883982
object,10,220,1,theta010_phi220_obj001_color.png,0.821683,40.156622,48.84709
object,10,220,2,theta010_phi220_obj002_color.png,100.0,40.156622,48.84709
object,10,220,3,theta010_phi220_obj003_color.png,0.0,40.156622,48.84709
object,10,220,4,theta010_phi220_obj004_color.png,99.96143,40.156622,48.84709
object,10,220,5,theta010_phi220_obj005_color.png,0.0,40.156622,48.84709
object,10,240,1,theta010_phi240_obj001_color.png,0.687844,40.135053,48.875034
object,10,240,2,theta010_phi240_obj002_color.png,100.0,40.135053,48.875034
object,10,240,3,theta010_phi240_obj003_color.png,0.0,40.135053,48.875034
object,10,240,4,theta010_phi240_obj004_color.png,99.98742,40.135053,48.875034
object,10,240,5,theta010_phi240_obj005_color.png,0.0,40.135053,48.875034
object,10,260,1,theta010_phi260_obj001_color.png,0.367834,40.073567,48.929912
object,10,260,2,theta010_phi260_obj002_color.png,100.0,40.073567,48.929912
object,10,260,3,theta010_phi260_obj003_color.png,0.0,40.073567,48.929912
object,10,260,4,theta010_phi260_obj004_color.png,100.0,40.073567,48.929912
object,10,260,5,theta010_phi260_obj005_color.png,0.0,40.073567,48.929912
object,10,280,1,theta010_phi280_obj001_color.png,0.05102,40.010204,48.981467
object,10,280,2,theta010_phi280_obj002_color.png,100.0,40.010204,48.981467
object,10,280,3,theta010_phi280_obj003_color.png,0.0,40.010204,48.981467
object,10,280,4,theta010_phi280_obj004_color.png,100.0,40.010204,48.981467
object,10,280,5,theta010_phi280_obj005_color.png,0.0,40.010204,48.981467
object,10,300,1,theta010_phi300_obj001_color.png,0.0,39.777567,48.718641
object,10,300,2,theta010_phi300_obj002_color.png,100.0,39.777567,48.718641
object,10,300,3,theta010_phi300_obj003_color.png,0.0,39.777567,48.718641
object,10,300,4,theta010_phi300_obj004_color.png,98.887837,39.777567,48.718641
object,10,300,5,theta010_phi300_obj005_color.png,0.0,39.777567,48.718641
object,10,320,1,theta010_phi320_obj001_color.png,0.0,39.216215,47.975417
object,10,320,2,theta010_phi320_obj002_color.png,100.0,39.216215,47.975417
object,10,320,3,theta010_phi320_obj003_color.png,0.176278,39.216215,47.975417
object,10,320,4,theta010_phi320_obj004_color.png,95.904795,39.216215,47.975417
object,10,320,5,theta010_phi320_obj005_color.png,0.0,39.216215,47.975417
object,10,340,1,theta010_phi340_obj001_color.png,0.0,38.671744,47.21918
object,10,340,2,theta010_phi340_obj002_color.png,100.0,38.671744,47.21918
object,10,340,3,theta010_phi340_obj003_color.png,0.484941,38.671744,47.21918
object,10,340,4,theta010_phi340_obj004_color.png,92.873777,38.671744,47.21918
object,10,340,5,theta010_phi340_obj005_color.png,0.0,38.671744,47.21918
object,20,0,1,theta020_phi000_obj001_color.png,0.025003,38.32753,44.904287
object,20,0,2,theta020_phi000_obj002_color.png,100.0,38.32753,44.904287
object,20,0,3,theta020_phi000_obj003_color.png,5.615942,38.32753,44.904287
object,20,0,4,theta020_phi000_obj004_color.png,85.996705,38.32753,44.904287
object,20,0,5,theta020_phi000_obj005_color.png,0.0,38.32753,44.904287
object,20,20,1,theta020_phi020_obj001_color.png,0.0,37.397086,44.782292
object,20,20,2,theta020_phi020_obj002_color.png,100.0,37.397086,44.782292
object,20,20,3,theta020_phi020_obj003_color.png,3.263708,37.397086,44.782292
object,20,20,4,theta020_phi020_obj004_color.png,83.721723,37.397086,44.782292
object,20,20,5,theta020_phi020_obj005_color.png,0.0,37.397086,44.782292
object,20,40,1,theta020_phi040_obj001_color.png,0.0,36.737723,45.088316
object,20,40,2,theta020_phi040_obj002_color.png,100.0,36.737723,45.088316
object,20,40,3,theta020_phi040_obj003_color.png,0.545455,36.737723,45.088316
object,20,40,4,theta020_phi040_obj004_color.png,83.14316,36.737723,45.088316
object,20,40,5,theta020_phi040_obj005_color.png,0.0,36.737723,45.088316
object,20,60,1,theta020_phi060_obj001_color.png,0.0,36.80875,45.212111
object,20,60,2,theta020_phi060_obj002_color.png,100.0,36.80875,45.212111
object,20,60,3,theta020_phi060_obj003_color.png,0.408059,36.80875,45.212111
object,20,60,4,theta020_phi060_obj004_color.png,83.63569,36.80875,45.212111
object,20,60,5,theta020_phi060_obj005_color.png,0.0,36.80875,45.212111
object,20,80,1,theta020_phi080_obj001_color.png,0.0,36.875282,45.312619
object,20,80,2,theta020_phi080_obj002_color.png,98.699076,36.875282,45.312619
object,20,80,3,theta020_phi080_obj003_color.png,0.099404,36.875282,45.312619
object,20,80,4,theta020_phi080_obj004_color.png,85.577929,36.875282,45.312619
object,20,80,5,theta020_phi080_obj005_color.png,0.0,36.875282,45.312619
object,20,100,1,theta020_phi100_obj001_color.png,0.0,36.789084,45.127378
object,20,100,2,theta020_phi100_obj002_color.png,95.949278,36.789084,45.127378
object,20,100,3,theta020_phi100_obj003_color.png,0.0,36.789084,45.127378
object,20,100,4,theta020_phi100_obj004_color.png,87.996141,36.789084,45.127378
object,20,100,5,theta020_phi100_obj005_color.png,0.0,36.789084,45.127378
object,20,120,1,theta020_phi120_obj001_color.png,0.0,37.694035,46.166004
object,20,120,2,theta020_phi120_obj002_color.png,94.549419,37.694035,46.166004
object,20,120,3,theta020_phi120_obj003_color.png,0.0,37.694035,46.166004
object,20,120,4,theta020_phi120_obj004_color.png,93.920755,37.694035,46.166004
object,20,120,5,theta020_phi120_obj005_color.png,0.0,37.694035,46.166004
object,20,140,1,theta020_phi140_obj001_color.png,0.0,38.852257,47.608616
object,20,140,2,theta020_phi140_obj002_color.png,94.715296,38.852257,47.608616
object,20,140,3,theta020_phi140_obj003_color.png,0.0,38.852257,47.608616
object,20,140,4,theta020_phi140_obj004_color.png,99.545987,38.852257,47.608616
object,20,140,5,theta020_phi140_obj005_color.png,0.0,38.852257,47.608616
object,20,160,1,theta020_phi160_obj001_color.png,0.290243,39.218612,47.932544
object,20,160,2,theta020_phi160_obj002_color.png,95.81749,39.218612,47.932544
object,20,160,3,theta020_phi160_obj003_color.png,0.0,39.218612,47.932544
object,20,160,4,theta020_phi160_obj004_color.png,99.985329,39.218612,47.932544
object,20,160,5,theta020_phi160_obj005_color.png,0.0,39.218612,47.932544
object,20,180,1,theta020_phi180_obj001_color.png,1.724339,39.676431,47.893758
object,20,180,2,theta020_phi180_obj002_color.png,98.197161,39.676431,47.893758
object,20,180,3,theta020_phi180_obj003_color.png,0.0,39.676431,47.893758
object,20,180,4,theta020_phi180_obj004_color.png,98.460653,39.676431,47.893758
object,20,180,5,theta020_phi180_obj005_color.png,0.0,39.676431,47.893758
object,20,200,1,theta020_phi200_obj001_color.png,3.044754,39.940334,47.698383
object,20,200,2,theta020_phi200_obj002_color.png,100.0,39.940334,47.698383
object,20,200,3,theta020_phi200_obj003_color.png,0.0,39.940334,47.698383
object,20,200,4,theta020_phi200_obj004_color.png,96.656916,39.940334,47.698383
object,20,200,5,theta020_phi200_obj005_color.png,0.0,39.940334,47.698383
object,20,220,1,theta020_phi220_obj001_color.png,3.662441,39.88285,47.389057
object,20,220,2,theta020_phi220_obj002_color.png,100.0,39.88285,47.389057
object,20,220,3,theta020_phi220_obj003_color.png,0.0,39.88285,47.389057
object,20,220,4,theta020_phi220_obj004_color.png,95.751809,39.88285,47.389057
object,20,220,5,theta020_phi220_obj005_color.png,0.0,39.88285,47.389057
object,20,240,1,theta020_phi240_obj001_color.png,3.321376,39.86407,47.499714
object,20,240,2,theta020_phi240_obj002_color.png,100.0,39.86407,47.499714
object,20,240,3,theta020_phi240_obj003_color.png,0.0,39.86407,47.499714
object,20,240,4,theta020_phi240_obj004_color.png,95.998974,39.86407,47.499714
object,20,240,5,theta020_phi240_obj005_color.png,0.0,39.86407,47.499714
object,20,260,1,theta020_phi260_obj001_color.png,1.975746,39.898678,48.070931
object,20,260,2,theta020_phi260_obj002_color.png,100.0,39.898678,48.070931
object,20,260,3,theta020_phi260_obj003_color.png,0.0,39.898678,48.070931
object,20,260,4,theta020_phi260_obj004_color.png,97.517644,39.898678,48.070931
object,20,260,5,theta020_phi260_obj005_color.png,0.0,39.898678,48.070931
object,20,280,1,theta020_phi280_obj001_color.png,1.523679,40.29102,48.727362
object,20,280,2,theta020_phi280_obj002_color.png,100.0,40.29102,48.727362
object,20,280,3,theta020_phi280_obj003_color.png,0.0,40.29102,48.727362
object,20,280,4,theta020_phi280_obj004_color.png,99.931421,40.29102,48.727362
object,20,280,5,theta020_phi280_obj005_color.png,0.0,40.29102,48.727362
object,20,300,1,theta020_phi300_obj001_color.png,3.221843,40.682087,48.446372
object,20,300,2,theta020_phi300_obj002_color.png,100.0,40.682087,48.446372
object,20,300,3,theta020_phi300_obj003_color.png,0.18859,40.682087,48.446372
object,20,300,4,theta020_phi300_obj004_color.png,100.0,40.682087,48.446372
object,20,300,5,theta020_phi300_obj005_color.png,0.0,40.682087,48.446372
object,20,320,1,theta020_phi320_obj001_color.png,3.578609,40.262494,46.84124
object,20,320,2,theta020_phi320_obj002_color.png,100.0,40.262494,46.84124
object,20,320,3,theta020_phi320_obj003_color.png,2.568493,40.262494,46.84124
object,20,320,4,theta020_phi320_obj004_color.png,95.165368,40.262494,46.84124
object,20,320,5,theta020_phi320_obj005_color.png,0.0,40.262494,46.84124
object,20,340,1,theta020_phi340_obj001_color.png,1.739808,39.129004,45.273729
object,20,340,2,theta020_phi340_obj002_color.png,100.0,39.129004,45.273729
object,20,340,3,theta020_phi340_obj003_color.png,5.168482,39.129004,45.273729
object,20,340,4,theta020_phi340_obj004_color.png,88.73673,39.129004,45.273729
object,20,340,5,theta020_phi340_obj005_color.png,0.0,39.129004,45.273729
object,30,0,1,theta030_phi000_obj001_color.png,6.002852,40.709424,41.596445
object,30,0,2,theta030_phi000_obj002_color.png,100.0,40.709424,41.596445
object,30,0,3,theta030_phi000_obj003_color.png,16.029724,40.709424,41.596445
object,30,0,4,theta030_phi000_obj004_color.png,81.514544,40.709424,41.596445
object,30,0,5,theta030_phi000_obj005_color.png,0.0,40.709424,41.596445
object,30,20,1,theta030_phi020_obj001_color.png,0.0,37.386655,42.161732
object,30,20,2,theta030_phi020_obj002_color.png,98.560049,37.386655,42.161732
object,30,20,3,theta030_phi020_obj003_color.png,10.586974,37.386655,42.161732
object,30,20,4,theta030_phi020_obj004_color.png,77.786251,37.386655,42.161732
object,30,20,5,theta030_phi020_obj005_color.png,0.0,37.386655,42.161732
object,30,40,1,theta030_phi040_obj001_color.png,0.0,35.319006,42.695427
object,30,40,2,theta030_phi040_obj002_color.png,97.442296,35.319006,42.695427
object,30,40,3,theta030_phi040_obj003_color.png,2.670545,35.319006,42.695427
object,30,40,4,theta030_phi040_obj004_color.png,76.482191,35.319006,42.695427
object,30,40,5,theta030_phi040_obj005_color.png,0.0,35.319006,42.695427
object,30,60,1,theta030_phi060_obj001_color.png,0.0,35.648028,43.255938
object,30,60,2,theta030_phi060_obj002_color.png,98.165433,35.648028,43.255938
object,30,60,3,theta030_phi060_obj003_color.png,2.176697,35.648028,43.255938
object,30,60,4,theta030_phi060_obj004_color.png,77.89801,35.648028,43.255938
object,30,60,5,theta030_phi060_obj005_color.png,0.0,35.648028,43.255938
object,30,80,1,theta030_phi080_obj001_color.png,0.0,35.357279,42.999303
object,30,80,2,theta030_phi080_obj002_color.png,94.364307,35.357279,42.999303
object,30,80,3,theta030_phi080_obj003_color.png,1.248164,35.357279,42.999303
object,30,80,4,theta030_phi080_obj004_color.png,81.173925,35.357279,42.999303
object,30,80,5,theta030_phi080_obj005_color.png,0.0,35.357279,42.999303
object,30,100,1,theta030_phi100_obj001_color.png,0.0,35.163414,43.013066
object,30,100,2,theta030_phi100_obj002_color.png,90.014065,35.163414,43.013066
object,30,100,3,theta030_phi100_obj003_color.png,0.185357,35.163414,43.013066
object,30,100,4,theta030_phi100_obj004_color.png,85.617647,35.163414,43.013066
object,30,100,5,theta030_phi100_obj005_color.png,0.0,35.163414,43.013066
object,30,120,1,theta030_phi120_obj001_color.png,0.0,36.04171,44.170694
object,30,120,2,theta030_phi120_obj002_color.png,87.582903,36.04171,44.170694
object,30,120,3,theta030_phi120_obj003_color.png,0.0,36.04171,44.170694
object,30,120,4,theta030_phi120_obj004_color.png,92.625646,36.04171,44.170694
object,30,120,5,theta030_phi120_obj005_color.png,0.0,36.04171,44.170694
object,30,140,1,theta030_phi140_obj001_color.png,0.0,37.527077,46.124787
object,30,140,2,theta030_phi140_obj002_color.png,87.629261,37.527077,46.124787
object,30,140,3,theta030_phi140_obj003_color.png,0.0,37.527077,46.124787
object,30,140,4,theta030_phi140_obj004_color.png,100.0,37.527077,46.124787
object,30,140,5,theta030_phi140_obj005_color.png,0.006125,37.527077,46.124787
object,30,160,1,theta030_phi160_obj001_color.png,0.641295,37.967404,46.272717
object,30,160,2,theta030_phi160_obj002_color.png,90.312376,37.967404,46.272717
object,30,160,3,theta030_phi160_obj003_color.png,0.0,37.967404,46.272717
object,30,160,4,theta030_phi160_obj004_color.png,98.77597,37.967404,46.272717
object,30,160,5,theta030_phi160_obj005_color.png,0.107379,37.967404,46.272717
object,30,180,1,theta030_phi180_obj001_color.png,3.399954,38.560158,45.805582
object,30,180,2,theta030_phi180_obj002_color.png,94.435484,38.560158,45.805582
object,30,180,3,theta030_phi180_obj003_color.png,0.0,38.560158,45.805582
object,30,180,4,theta030_phi180_obj004_color.png,94.844876,38.560158,45.805582
object,30,180,5,theta030_phi180_obj005_color.png,0.120475,38.560158,45.805582
object,30,200,1,theta030_phi200_obj001_color.png,6.417516,39.450185,45.804106
object,30,200,2,theta030_phi200_obj002_color.png,99.078156,39.450185,45.804106
object,30,200,3,theta030_phi200_obj003_color.png,0.0,39.450185,45.804106
object,30,200,4,theta030_phi200_obj004_color.png,91.727859,39.450185,45.804106
object,30,200,5,theta030_phi200_obj005_color.png,0.027396,39.450185,45.804106
object,30,220,1,theta030_phi220_obj001_color.png,8.224349,39.658471,45.422272
object,30,220,2,theta030_phi220_obj002_color.png,100.0,39.658471,45.422272
object,30,220,3,theta030_phi220_obj003_color.png,0.0,39.658471,45.422272
object,30,220,4,theta030_phi220_obj004_color.png,90.068008,39.658471,45.422272
object,30,220,5,theta030_phi220_obj005_color.png,0.0,39.658471,45.422272
object,30,240,1,theta030_phi240_obj001_color.png,7.544484,39.572122,45.572267
object,30,240,2,theta030_phi240_obj002_color.png,100.0,39.572122,45.572267
object,30,240,3,theta030_phi240_obj003_color.png,0.0,39.572122,45.572267
object,30,240,4,theta030_phi240_obj004_color.png,90.316126,39.572122,45.572267
object,30,240,5,theta030_phi240_obj005_color.png,0.0,39.572122,45.572267
object,30,260,1,theta030_phi260_obj001_color.png,6.852941,39.92719,46.22715
object,30,260,2,theta030_phi260_obj002_color.png,100.0,39.92719,46.22715
object,30,260,3,theta030_phi260_obj003_color.png,0.0,39.92719,46.22715
object,30,260,4,theta030_phi260_obj004_color.png,92.783007,39.92719,46.22715
object,30,260,5,theta030_phi260_obj005_color.png,0.0,39.92719,46.22715
object,30,280,1,theta030_phi280_obj001_color.png,12.587517,41.906345,46.423951
object,30,280,2,theta030_phi280_obj002_color.png,100.0,41.906345,46.423951
object,30,280,3,theta030_phi280_obj003_color.png,0.0,41.906345,46.423951
object,30,280,4,theta030_phi280_obj004_color.png,96.944208,41.906345,46.423951
object,30,280,5,theta030_phi280_obj005_color.png,0.0,41.906345,46.423951
object,30,300,1,theta030_phi300_obj001_color.png,18.435013,43.723658,46.435099
object,30,300,2,theta030_phi300_obj002_color.png,100.0,43.723658,46.435099
object,30,300,3,theta030_phi300_obj003_color.png,0.183276,43.723658,46.435099
object,30,300,4,theta030_phi300_obj004_color.png,100.0,43.723658,46.435099
object,30,300,5,theta030_phi300_obj005_color.png,0.0,43.723658,46.435099
object,30,320,1,theta030_phi320_obj001_color.png,19.555874,44.202574,43.946903
object,30,320,2,theta030_phi320_obj002_color.png,100.0,44.202574,43.946903
object,30,320,3,theta030_phi320_obj003_color.png,6.587838,44.202574,43.946903
object,30,320,4,theta030_phi320_obj004_color.png,94.869159,44.202574,43.946903
object,30,320,5,theta030_phi320_obj005_color.png,0.0,44.202574,43.946903
object,30,340,1,theta030_phi340_obj001_color.png,14.524298,42.992321,41.485821
object,30,340,2,theta030_phi340_obj002_color.png,100.0,42.992321,41.485821
object,30,340,3,theta030_phi340_obj003_color.png,14.216684,42.992321,41.485821
object,30,340,4,theta030_phi340_obj004_color.png,86.220622,42.992321,41.485821
object,30,340,5,theta030_phi340_obj005_color.png,0.0,42.992321,41.485821
object,40,0,1,theta040_phi000_obj001_color.png,17.009117,43.96337,36.470506
object,40,0,2,theta040_phi000_obj002_color.png,96.669614,43.96337,36.470506
